"publisher","publisher__URI","videogame","videogame__URI","genre","genre__URI","platform","platform__URI","releaseDate"
"Renegade Kid","http://dbpedia.org/resource/Renegade_Kid","Dementium: The Ward","http://dbpedia.org/resource/Dementium:_The_Ward","First-person shooter","http://dbpedia.org/resource/First-person_shooter","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1926-06-07"
"Renegade Kidd","http://dbpedia.org/resource/Renegade_Kid","Dementium: The Ward","http://dbpedia.org/resource/Dementium:_The_Ward","Survival horror","http://dbpedia.org/resource/Survival_horror","NNintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1926-06-07"
"SSega","http://dbpedia.org/resource/Sega","Ecco the Dolphin","http://dbpedia.org/resource/Ecco_the_Dolphin","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1996-12-13"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1988-04-22"
"Konammi","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1993-02-26"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo  3DDS","http://dbpedia.org/resource/Nintendo_3DS","2006-11-01"
"Konamii","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendoo 3DDS","http://dbpedia.org/resource/Nintendo_3DS","2008-06-03"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinity","http://dbpedia.org/resource/Disney_Infinity","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1923-08-13"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinity","http://dbpedia.org/resource/Disney_Infinity","Sandbox mode","http://dbpedia.org/resource/Sandbox_mode","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1923-08-13"
"Disney Interactiive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infinity","http://dbpedia.org/resource/Disney_Infinity","Toys-to-life","http://dbpedia.org/resource/Toys-to-life","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1923-08-13"
"Big Fish Gamess","http://dbpedia.org/resource/Big_Fish_Games","Mystery Case Files: Ravenhearst","http://dbpedia.org/resource/Mystery_Case_Files:_Ravenhearst","Adventure game","http://dbpedia.org/resource/Adventure_game","Ninteendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2006-12-15"
"Big Fish Gamess","http://dbpedia.org/resource/Big_Fish_Games","Mystery Case Files: Ravenhearst","http://dbpedia.org/resource/Mystery_Case_Files:_Ravenhearst","Puzzle game","http://dbpedia.org/resource/Puzzle_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","2006-12-15"
"Konamii","http://dbpedia.org/resource/Konami","LovePlus","http://dbpedia.org/resource/LovePlus","Dating sim","http://dbpedia.org/resource/Dating_sim","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2009-09-03"
"Big Fish Games","http://dbpedia.org/resource/Big_Fish_Games","Mystery Case Files: Dire Grove","http://dbpedia.org/resource/Mystery_Case_Files:_Dire_Grove","Interactive movie","http://dbpedia.org/resource/Interactive_movie","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2009-12-12"
"Big Fish Gamess","http://dbpedia.org/resource/Big_Fish_Games","Mystery Case Files: Dire Grove","http://dbpedia.org/resource/Mystery_Case_Files:_Dire_Grove","Puzzle adventure game","http://dbpedia.org/resource/Puzzle_adventure_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2009-12-12"
"Electronic Artss","http://dbpedia.org/resource/Electronic_Arts","The Sims 3 (console video game)","http://dbpedia.org/resource/The_Sims_3_(console_video_game)","Life simulation game","http://dbpedia.org/resource/Life_simulation_game","Nintendoo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1927-03-11"
"Electronic Artss","http://dbpedia.org/resource/Electronic_Arts","The Sims 3 (console video game)","http://dbpedia.org/resource/The_Sims_3_(console_video_game)","Life simulation game","http://dbpedia.org/resource/Life_simulation_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1929-10-10"
"Electronicc Arts","http://dbpedia.org/resource/Electronic_Arts","The Sims 3 (console video game)","http://dbpedia.org/resource/The_Sims_3_(console_video_game)","Social simulation game","http://dbpedia.org/resource/Social_simulation_game","Nintenndo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1927-03-11"
"Electronnic Arts","http://dbpedia.org/resource/Electronic_Arts","The Sims 3 (console video game)","http://dbpedia.org/resource/The_Sims_3_(console_video_game)","Social simulation game","http://dbpedia.org/resource/Social_simulation_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1929-10-10"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","BlazBlue: Clone Phantasma","http://dbpedia.org/resource/BlazBlue:_Clone_Phantasma","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1921-08-12"
"Atluss","http://dbpedia.org/resource/Atlus","Etrian Odyssey IV: Legends of the Titan","http://dbpedia.org/resource/Etrian_Odyssey_IV:_Legends_of_the_Titan","Dungeon crawler","http://dbpedia.org/resource/Dungeon_crawler","Nintenndo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1926-02-12"
"Atluss","http://dbpedia.org/resource/Atlus","Etrian Odyssey IV: Legends of the Titan","http://dbpedia.org/resource/Etrian_Odyssey_IV:_Legends_of_the_Titan","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DDS","http://dbpedia.org/resource/Nintendo_3DS","1926-02-12"
"EA Sports","http://dbpedia.org/resource/EA_Sports","FIFA 14","http://dbpedia.org/resource/FIFA_14","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Renegade Kidd","http://dbpedia.org/resource/Renegade_Kid","Mutant Mudds","http://dbpedia.org/resource/Mutant_Mudds","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1921-06-12"
"Renegade Kid","http://dbpedia.org/resource/Renegade_Kid","Moon (video game)","http://dbpedia.org/resource/Moon_(video_game)","First-person shooter","http://dbpedia.org/resource/First-person_shooter","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","2009-01-13"
"Segaa","http://dbpedia.org/resource/Sega","Sonic Generations","http://dbpedia.org/resource/Sonic_Generations","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"Segaa","http://dbpedia.org/resource/Sega","Sonic Generations","http://dbpedia.org/resource/Sonic_Generations","Platform game","http://dbpedia.org/resource/Platform_game","Ninntendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"SSega","http://dbpedia.org/resource/Sega","Captain America: Super Soldier","http://dbpedia.org/resource/Captain_America:_Super_Soldier","Beat 'em up","http://dbpedia.org/resource/Beat_'em_up","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-10-11"
"Segaa","http://dbpedia.org/resource/Sega","Captain America: Super Soldier","http://dbpedia.org/resource/Captain_America:_Super_Soldier","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-10-11"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Bit.Trip Beat","http://dbpedia.org/resource/Bit.Trip_Beat","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1928-04-09"
"Arc System Workss","http://dbpedia.org/resource/Arc_System_Works","Bit.Trip Beat","http://dbpedia.org/resource/Bit.Trip_Beat","Music video game","http://dbpedia.org/resource/Music_video_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1928-04-09"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Cars 2 (video game)","http://dbpedia.org/resource/Cars_2_(video_game)","Racing game","http://dbpedia.org/resource/Racing_game","Nintendoo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1923-06-11"
"Segga","http://dbpedia.org/resource/Sega","Crush (video game)","http://dbpedia.org/resource/Crush_(video_game)","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1929-05-07"
"Segaa","http://dbpedia.org/resource/Sega","Crush (video game)","http://dbpedia.org/resource/Crush_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","Ninntendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1929-05-07"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Dragon Quest VIII","http://dbpedia.org/resource/Dragon_Quest_VIII","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1928-05-13"
"Inti Creates","http://dbpedia.org/resource/Inti_Creates","Azure Striker Gunvolt 2","http://dbpedia.org/resource/Azure_Striker_Gunvolt_2","Platform game","http://dbpedia.org/resource/Platform_game","Ninttendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1929-09-16"
"Inti Createss","http://dbpedia.org/resource/Inti_Creates","Azure Striker Gunvolt 2","http://dbpedia.org/resource/Azure_Striker_Gunvolt_2","Action video game","http://dbpedia.org/resource/Action_video_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1929-09-16"
"Atlus","http://dbpedia.org/resource/Atlus","Citizens of Earth","http://dbpedia.org/resource/Citizens_of_Earth","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-01-15"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Dragon Warrior Monsters 2","http://dbpedia.org/resource/Dragon_Warrior_Monsters_2","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2002-05-30"
"Enix","http://dbpedia.org/resource/Enix","Dragon Warrior Monsters 2","http://dbpedia.org/resource/Dragon_Warrior_Monsters_2","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2002-05-30"
"SSega","http://dbpedia.org/resource/Sega","Sonic & All-Stars Racing Transformed","http://dbpedia.org/resource/Sonic_&_All-Stars_Racing_Transformed","Racing video game","http://dbpedia.org/resource/Racing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"EA Sportss","http://dbpedia.org/resource/EA_Sports","Madden NFL Football","http://dbpedia.org/resource/Madden_NFL_Football","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Bust-a-Move Universe","http://dbpedia.org/resource/Bust-a-Move_Universe","Puzzle game","http://dbpedia.org/resource/Puzzle_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1927-03-11"
"Zen Studioss","http://dbpedia.org/resource/Zen_Studios","Marvel Pinball","http://dbpedia.org/resource/Marvel_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1928-06-12"
"Atluss","http://dbpedia.org/resource/Atlus","Shin Megami Tensei: Devil Survivor 2","http://dbpedia.org/resource/Shin_Megami_Tensei:_Devil_Survivor_2","Tactical role-playing game","http://dbpedia.org/resource/Tactical_role-playing_game","Ninntendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1928-02-11"
"Sega","http://dbpedia.org/resource/Sega","Super Monkey Ball 3D","http://dbpedia.org/resource/Super_Monkey_Ball_3D","Party","http://dbpedia.org/resource/Party","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"Segaa","http://dbpedia.org/resource/Sega","Super Monkey Ball 3D","http://dbpedia.org/resource/Super_Monkey_Ball_3D","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo  3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","The Sims 3: Pets","http://dbpedia.org/resource/The_Sims_3:_Pets","Life simulation game","http://dbpedia.org/resource/Life_simulation_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1921-10-11"
"Jalecoo","http://dbpedia.org/resource/Jaleco","Ninja JaJaMaru-kun","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1921-09-06"
"Jaleco","http://dbpedia.org/resource/Jaleco","Ninja JaJaMaru-kun","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1985-11-15"
"Seega","http://dbpedia.org/resource/Sega","Thor: God of Thunder","http://dbpedia.org/resource/Thor:_God_of_Thunder","Action game","http://dbpedia.org/resource/Action_game","Nintenddo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-04-11"
"Zen Studioss","http://dbpedia.org/resource/Zen_Studios","Zen Pinball","http://dbpedia.org/resource/Zen_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo  3DS","http://dbpedia.org/resource/Nintendo_3DS","2008-07-07"
"Zen Studioss","http://dbpedia.org/resource/Zen_Studios","Zen Pinball","http://dbpedia.org/resource/Zen_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","2008-10-31"
"Zen  Studios","http://dbpedia.org/resource/Zen_Studios","Zen Pinball","http://dbpedia.org/resource/Zen_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2009-05-14"
"Nippon Icchi Software","http://dbpedia.org/resource/Nippon_Ichi_Software","Cave Story","http://dbpedia.org/resource/Cave_Story","Platform game","http://dbpedia.org/resource/Platform_game","Nintenndo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2004-12-20"
"Segga","http://dbpedia.org/resource/Sega","Sonic the Hedgehog 2 (8-bit video game)","http://dbpedia.org/resource/Sonic_the_Hedgehog_2_(8-bit_video_game)","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1926-12-08"
"XINGG","http://dbpedia.org/resource/XING","Umihara Kawase","http://dbpedia.org/resource/Umihara_Kawase","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","2009-10-29"
"Sega","http://dbpedia.org/resource/Sega","Sonic Boom: Shattered Crystal","http://dbpedia.org/resource/Sonic_Boom:_Shattered_Crystal","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1921-11-14"
"Sega","http://dbpedia.org/resource/Sega","Sonic Boom: Shattered Crystal","http://dbpedia.org/resource/Sonic_Boom:_Shattered_Crystal","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1921-11-14"
"Intti Creates","http://dbpedia.org/resource/Inti_Creates","Azure Striker Gunvolt","http://dbpedia.org/resource/Azure_Striker_Gunvolt","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DDSS","http://dbpedia.org/resource/Nintendo_3DS","1929-08-14"
"Inti Createss","http://dbpedia.org/resource/Inti_Creates","Azure Striker Gunvolt","http://dbpedia.org/resource/Azure_Striker_Gunvolt","Action video game","http://dbpedia.org/resource/Action_video_game","Niintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1929-08-14"
"Sega","http://dbpedia.org/resource/Sega","Karous","http://dbpedia.org/resource/Karous","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","Ninteendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-04-14"
"D3 Publisherr","http://dbpedia.org/resource/D3_Publisher","Ben 10: Galactic Racing","http://dbpedia.org/resource/Ben_10:_Galactic_Racing","Racing video game","http://dbpedia.org/resource/Racing_video_game","Niintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-15"
"The Learning Company","http://dbpedia.org/resource/The_Learning_Company","The Oregon Trail (video game)","http://dbpedia.org/resource/The_Oregon_Trail_(video_game)","Simulation","http://dbpedia.org/resource/Simulation","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1971-12-03"
"Gamelooft","http://dbpedia.org/resource/Gameloft","The Oregon Trail (video game)","http://dbpedia.org/resource/The_Oregon_Trail_(video_game)","Simulation","http://dbpedia.org/resource/Simulation","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1971-12-03"
"THQQ","http://dbpedia.org/resource/THQ","WWE All Stars","http://dbpedia.org/resource/WWE_All_Stars","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"THQQ","http://dbpedia.org/resource/THQ","WWE All Stars","http://dbpedia.org/resource/WWE_All_Stars","Sports game","http://dbpedia.org/resource/Sports_game","Ninteendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"D3 Publisherr","http://dbpedia.org/resource/D3_Publisher","Rise of the Guardians: The Video Game","http://dbpedia.org/resource/Rise_of_the_Guardians:_The_Video_Game","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendoo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-11-12"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Rise of the Guardians: The Video Game","http://dbpedia.org/resource/Rise_of_the_Guardians:_The_Video_Game","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","Nintenndo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1923-11-12"
"Warner Bros. Interactive Entertainmentt","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Entertainmentt","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Ninntendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Entertainmentt","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Nintenndo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Enterttainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventure","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"UUbisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Party game","http://dbpedia.org/resource/Party_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-10"
"Ubisoftt","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Party game","http://dbpedia.org/resource/Party_game","Nintenddo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo  3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-10"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"Examuu","http://dbpedia.org/resource/Examu","Apron of Magic","http://dbpedia.org/resource/Apron_of_Magic","Cooking","http://dbpedia.org/resource/Cooking","Ninttendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-01-15"
"Exaamu","http://dbpedia.org/resource/Examu","Apron of Magic","http://dbpedia.org/resource/Apron_of_Magic","Collectible card game","http://dbpedia.org/resource/Collectible_card_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1928-01-15"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse (video game)","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"D3 Publisherr","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse (video game)","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"G.rev","http://dbpedia.org/resource/G.rev","Kokuga","http://dbpedia.org/resource/Kokuga","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1927-06-12"
"Konamii","http://dbpedia.org/resource/Konami","Pro Evolution Soccer 2013","http://dbpedia.org/resource/Pro_Evolution_Soccer_2013","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1926-10-12"
"Genius Sonorityy","http://dbpedia.org/resource/Genius_Sonority","The Denpa Men: They Came By Wave","http://dbpedia.org/resource/The_Denpa_Men:_They_Came_By_Wave","Role-playing game","http://dbpedia.org/resource/Role-playing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1927-09-12"
"DrinkBox Studioss","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video game)","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","Ninteendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-09-16"
"DrinkBox Studioss","http://dbpedia.org/resource/DrinkBox_Studios","Severed (video game)","http://dbpedia.org/resource/Severed_(video_game)","Action video game","http://dbpedia.org/resource/Action_video_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1926-04-16"
"Deep Silverr","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1924-06-16"
"Deep  Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1924-06-16"
"THQ","http://dbpedia.org/resource/THQ","Cars 2 (video game)","http://dbpedia.org/resource/Cars_2_(video_game)","Racing game","http://dbpedia.org/resource/Racing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-06-11"
"Image & Formm","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1930-09-16"
"Image & Formm","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Turn-based strategy","http://dbpedia.org/resource/Turn-based_strategy","NNintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1930-09-16"
"Two Tribes B.V..","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Tori","http://dbpedia.org/resource/Toki_Tori","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2001-09-12"
"Two Triibes B.V.","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Tori","http://dbpedia.org/resource/Toki_Tori","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","2001-09-12"
"Ubisoftt","http://dbpedia.org/resource/Ubisoft","Funky Barn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"505 Gamess","http://dbpedia.org/resource/505_Games","Funky Barn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"Ubbisoft","http://dbpedia.org/resource/Ubisoft","Asphalt 3D","http://dbpedia.org/resource/Asphalt_3D","Racing video game","http://dbpedia.org/resource/Racing_video_game","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"Ubisoftt","http://dbpedia.org/resource/Ubisoft","Combat of Giants: Dinosaurs 3D","http://dbpedia.org/resource/Combat_of_Giants:_Dinosaurs_3D","Role-playing game","http://dbpedia.org/resource/Role-playing_game","Nintendo 3DSS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"Microsoft Studdios","http://dbpedia.org/resource/Microsoft_Studios","Marvel Pinball","http://dbpedia.org/resource/Marvel_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo 3DSSS","http://dbpedia.org/resource/Nintendo_3DS","1928-06-12"
