"player","player__URI","startYear","team","team__URI","position","position__URI"
"MMirza Teletović","http://dbpedia.org/resource/Mirza_Teletović","2015","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Mirza Teletoviććć","http://dbpedia.org/resource/Mirza_Teletović","2012","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Mirza Teletoviććć","http://dbpedia.org/resource/Mirza_Teletović","2006","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Mirza Teletovićć","http://dbpedia.org/resource/Mirza_Teletović","2004","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Mirza Teletovićć","http://dbpedia.org/resource/Mirza_Teletović","2002","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Nick Collisonnn","http://dbpedia.org/resource/Nick_Collison","2003","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Nick Collisonnn","http://dbpedia.org/resource/Nick_Collison","2003","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Nicolás Laprovíttolaa","http://dbpedia.org/resource/Nicolás_Laprovíttola","2016","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Point guard","http://dbpedia.org/resource/Point_guard"
"Nicolás Laprovííttola","http://dbpedia.org/resource/Nicolás_Laprovíttola","2015","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Point guard","http://dbpedia.org/resource/Point_guard"
"NNicolás Laprovíttolaa","http://dbpedia.org/resource/Nicolás_Laprovíttola","2013","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Point guard","http://dbpedia.org/resource/Point_guard"
"Nicolás Laprovítttola","http://dbpedia.org/resource/Nicolás_Laprovíttola","2007","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Point guard","http://dbpedia.org/resource/Point_guard"
"Niikola Peković","http://dbpedia.org/resource/Nikola_Peković","2011","Minnesota Timberwolves","http://dbpedia.org/resource/Minnesota_Timberwolves","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Nikola Pekoviććć","http://dbpedia.org/resource/Nikola_Peković","2010","Minnesota Timberwolves","http://dbpedia.org/resource/Minnesota_Timberwolves","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Nikola Pekoviććć","http://dbpedia.org/resource/Nikola_Peković","2008","Minnesota Timberwolves","http://dbpedia.org/resource/Minnesota_Timberwolves","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Niikola Peković","http://dbpedia.org/resource/Nikola_Peković","2005","Minnesota Timberwolves","http://dbpedia.org/resource/Minnesota_Timberwolves","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Nikola Pekoviććć","http://dbpedia.org/resource/Nikola_Peković","2003","Minnesota Timberwolves","http://dbpedia.org/resource/Minnesota_Timberwolves","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"P. J. Tucker","http://dbpedia.org/resource/P._J._Tucker","2012","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P. J. Tuckerrr","http://dbpedia.org/resource/P._J._Tucker","2012","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"P. J. Tuckerrr","http://dbpedia.org/resource/P._J._Tucker","2011","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P. J.. Tuckerr","http://dbpedia.org/resource/P._J._Tucker","2011","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"P. J. Tuckerr","http://dbpedia.org/resource/P._J._Tucker","2010","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P.. J. Tuckerr","http://dbpedia.org/resource/P._J._Tucker","2010","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"P. J. TTucker","http://dbpedia.org/resource/P._J._Tucker","2008","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P. J. Tuckerrr","http://dbpedia.org/resource/P._J._Tucker","2008","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"P.. J. Tuckerr","http://dbpedia.org/resource/P._J._Tucker","2007","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P. JJ. Tuckerr","http://dbpedia.org/resource/P._J._Tucker","2007","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"P. J. Tuckerrr","http://dbpedia.org/resource/P._J._Tucker","2006","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"P. J. Tuckerrr","http://dbpedia.org/resource/P._J._Tucker","2006","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2014","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2014","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigiionii","http://dbpedia.org/resource/Pablo_Prigioni","2012","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prrigioni","http://dbpedia.org/resource/Pablo_Prigioni","2012","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2011","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2011","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2009","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2009","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo  Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","2003","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prrigionii","http://dbpedia.org/resource/Pablo_Prigioni","2003","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","2001","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","2001","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1999","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Paablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1999","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1998","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1998","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigioniii","http://dbpedia.org/resource/Pablo_Prigioni","1996","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1996","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Pabllo Prigionni","http://dbpedia.org/resource/Pablo_Prigioni","1995","Houston Rockets","http://dbpedia.org/resource/Houston_Rockets","Point guard","http://dbpedia.org/resource/Point_guard"
"Pablo Prigionii","http://dbpedia.org/resource/Pablo_Prigioni","1995","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Patricio Gariino","http://dbpedia.org/resource/Patricio_Garino","2016","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Patricio Garinooo","http://dbpedia.org/resource/Patricio_Garino","2016","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Small forward","http://dbpedia.org/resource/Small_forward"
"Robert Sacree","http://dbpedia.org/resource/Robert_Sacre","2016","New Orleans Pelicans","http://dbpedia.org/resource/New_Orleans_Pelicans","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Robert Sacree","http://dbpedia.org/resource/Robert_Sacre","2012","New Orleans Pelicans","http://dbpedia.org/resource/New_Orleans_Pelicans","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Ronnie PPricee","http://dbpedia.org/resource/Ronnie_Price","2016","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Pricee","http://dbpedia.org/resource/Ronnie_Price","2015","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Pricee","http://dbpedia.org/resource/Ronnie_Price","2014","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Priceee","http://dbpedia.org/resource/Ronnie_Price","2013","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Pricee","http://dbpedia.org/resource/Ronnie_Price","2012","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronniie Pricee","http://dbpedia.org/resource/Ronnie_Price","2011","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Pricee","http://dbpedia.org/resource/Ronnie_Price","2007","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Ronnie Pricee","http://dbpedia.org/resource/Ronnie_Price","2005","Oklahoma City Thunder","http://dbpedia.org/resource/Oklahoma_City_Thunder","Point guard","http://dbpedia.org/resource/Point_guard"
"Sean Markss","http://dbpedia.org/resource/Sean_Marks","2010","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Sean Maarkss","http://dbpedia.org/resource/Sean_Marks","2008","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Sean Markss","http://dbpedia.org/resource/Sean_Marks","2006","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Seaan Marks","http://dbpedia.org/resource/Sean_Marks","2003","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Sean Markkss","http://dbpedia.org/resource/Sean_Marks","2001","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Sean Maarkss","http://dbpedia.org/resource/Sean_Marks","2000","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Sean Marrkks","http://dbpedia.org/resource/Sean_Marks","1998","Brooklyn Nets","http://dbpedia.org/resource/Brooklyn_Nets","General Manager","http://dbpedia.org/resource/General_Manager"
"Shaun Livingstonn","http://dbpedia.org/resource/Shaun_Livingston","2013","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingstonnn","http://dbpedia.org/resource/Shaun_Livingston","2013","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun Livingstonnn","http://dbpedia.org/resource/Shaun_Livingston","2012","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingsston","http://dbpedia.org/resource/Shaun_Livingston","2012","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun Livingstonnn","http://dbpedia.org/resource/Shaun_Livingston","2011","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingstonn","http://dbpedia.org/resource/Shaun_Livingston","2011","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun Livingston","http://dbpedia.org/resource/Shaun_Livingston","2010","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingstonnn","http://dbpedia.org/resource/Shaun_Livingston","2010","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun Livingston","http://dbpedia.org/resource/Shaun_Livingston","2009","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingston","http://dbpedia.org/resource/Shaun_Livingston","2009","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun LLivingston","http://dbpedia.org/resource/Shaun_Livingston","2008","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun  Livingstonn","http://dbpedia.org/resource/Shaun_Livingston","2008","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Shaun Liviingstonn","http://dbpedia.org/resource/Shaun_Livingston","2004","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Shaun Livingstonnn","http://dbpedia.org/resource/Shaun_Livingston","2004","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Point guard","http://dbpedia.org/resource/Point_guard"
"Terrence Rosss","http://dbpedia.org/resource/Terrence_Ross","2012","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Terrence Rosss","http://dbpedia.org/resource/Terrence_Ross","2012","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Small forward","http://dbpedia.org/resource/Small_forward"
"Tyler Uliss","http://dbpedia.org/resource/Tyler_Ulis","2016","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Point guard","http://dbpedia.org/resource/Point_guard"
"Wayne Ellingtonn","http://dbpedia.org/resource/Wayne_Ellington","2016","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Wayne Ellingtonn","http://dbpedia.org/resource/Wayne_Ellington","2015","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Waynne Ellingtonn","http://dbpedia.org/resource/Wayne_Ellington","2014","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Wayne Ellingtoon","http://dbpedia.org/resource/Wayne_Ellington","2013","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Wayne Ellingtonn","http://dbpedia.org/resource/Wayne_Ellington","2012","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Wayne Elllingtonn","http://dbpedia.org/resource/Wayne_Ellington","2009","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
